id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
nRO136GRieGtxz18uD61DA,eleven-madison-park-new-york,Eleven Madison Park,https://s3-media4.fl.yelpcdn.com/bphoto/2hfw1KehM6JG6WqCAyj32A/o.jpg,False,https://www.yelp.com/biz/eleven-madison-park-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,2182,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.7416907417333, 'longitude': -73.9872074872255}",[],$$$$,"{'address1': '11 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['11 Madison Ave', 'New York, NY 10010']}",+12128890905,(212) 889-0905,4074.3463982775174
coY9hclRerLMPXnurb7mQg,rolls-rice-flushing-6,Rolls Rice,https://s3-media3.fl.yelpcdn.com/bphoto/Ve_WC0f-eEBg7hybOr0wew/o.jpg,False,https://www.yelp.com/biz/rolls-rice-flushing-6?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,65,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",5.0,"{'latitude': 40.758369, 'longitude': -73.8297651}","['pickup', 'delivery']",,"{'address1': '40-46 Main St', 'address2': None, 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['40-46 Main St', 'Flushing, NY 11354']}",+17187990388,(718) 799-0388,15060.523660178118
UJe9_p6NEl0kA6xHVo5PKw,amelie-new-york-2,Amelie,https://s3-media4.fl.yelpcdn.com/bphoto/Dn-MbEQvRT8HzHp_qTf-MQ/o.jpg,False,https://www.yelp.com/biz/amelie-new-york-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,205,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.78875, 'longitude': -73.97464}","['pickup', 'delivery']",$$$,"{'address1': '566 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['566 Amsterdam Ave', 'New York, NY 10024']}",+16464227167,(646) 422-7167,9411.937172965341
8vYGvXF4OyKv2KV0-iIxrA,tikka-indian-grill-astoria,Tikka Indian Grill,https://s3-media2.fl.yelpcdn.com/bphoto/2x-fUgrPtA_oD--ThdeWXA/o.jpg,False,https://www.yelp.com/biz/tikka-indian-grill-astoria?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,270,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",4.5,"{'latitude': 40.76534, 'longitude': -73.91868}","['pickup', 'delivery']",$$,"{'address1': '34-14 30th Ave', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['34-14 30th Ave', 'Astoria, NY 11103']}",+17182551085,(718) 255-1085,9232.374374732251
lynQoI3w_pzYfHGeuUU-Qg,shu-jiao-fu-zhou-cuisine-restaurant-new-york,Shu Jiao Fu Zhou Cuisine Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/EV10p_mweh7C1qjrLUJePw/o.jpg,False,https://www.yelp.com/biz/shu-jiao-fu-zhou-cuisine-restaurant-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,850,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 40.718454, 'longitude': -73.991664}",['pickup'],$,"{'address1': '118 Eldridge St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['118 Eldridge St', 'New York, NY 10002']}",+12126252532,(212) 625-2532,1463.4242136439868
J4UF6byGVD4cf5R1hyMIxw,yanni-s-coffee-new-york,Yanni’s Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/r5eg-l-Pfcs_bWhx5b-3gA/o.jpg,False,https://www.yelp.com/biz/yanni-s-coffee-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,68,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 40.7397792, 'longitude': -73.9989726}",[],$,"{'address1': '96 7th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['96 7th Ave', 'New York, NY 10011']}",+16468337333,(646) 833-7333,3839.7369459902175
NrKCM1h3CsC-sfhg-t1awg,yafa-cafe-brooklyn-2,Yafa Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/KgB-wkedlKB-i4u_VCNeHw/o.jpg,False,https://www.yelp.com/biz/yafa-cafe-brooklyn-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,52,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 40.64938, 'longitude': -74.00925}","['pickup', 'delivery']",$,"{'address1': '4415 4th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['4415 4th Ave', 'Brooklyn, NY 11220']}",+13474643999,(347) 464-3999,6362.838198438097
KDGGpWef9LkYk79oVCiqfg,ciao-gloria-brooklyn,"Ciao, Gloria",https://s3-media2.fl.yelpcdn.com/bphoto/zyE0HEWtcYS5d0HaFu1cTA/o.jpg,False,https://www.yelp.com/biz/ciao-gloria-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,42,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 40.6804, 'longitude': -73.96822}",[],$$,"{'address1': '550 Vanderbilt Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['550 Vanderbilt Ave', 'Brooklyn, NY 11238']}",+17166662426,(716) 666-2426,3523.192218736147
liZmIO0FqZwslLJfLDkfgw,wayla-new-york,Wayla,https://s3-media1.fl.yelpcdn.com/bphoto/Se9IRHfGW8z9-292HJyKsQ/o.jpg,False,https://www.yelp.com/biz/wayla-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,280,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 40.7183, 'longitude': -73.9926038}",[],$$,"{'address1': '100 Forsyth St', 'address2': 'Basement', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['100 Forsyth St', 'Basement', 'New York, NY 10002']}",+12122062500,(212) 206-2500,1436.4990587768912
VSPkVw9gSQx-5v4A6aC_YA,manousheh-new-york-7,Manousheh,https://s3-media3.fl.yelpcdn.com/bphoto/NgLNqhiST1g_t3TCSGdqTA/o.jpg,False,https://www.yelp.com/biz/manousheh-new-york-7?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,445,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.729511, 'longitude': -74.001275}","['pickup', 'delivery']",$,"{'address1': '193 Bleecker St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['193 Bleecker St', 'New York, NY 10012']}",+13479715778,(347) 971-5778,2739.956895482036
6403iqg-_a-sdg-DrKEfhw,birria-landia-jackson-heights,Birria-Landia,https://s3-media2.fl.yelpcdn.com/bphoto/43QCQA7cguF4clJ-cxk3zA/o.jpg,False,https://www.yelp.com/biz/birria-landia-jackson-heights?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,229,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.747258, 'longitude': -73.887784}",[],$,"{'address1': 'Roosevelt Ave & 78th St', 'address2': None, 'address3': None, 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['Roosevelt Ave & 78th St', 'Jackson Heights, NY 11372']}",+13472832162,(347) 283-2162,10108.007635605787
cCqnycFCGIEiJJm3-A_BTg,wich-one-cliffside-park,Wich-One,https://s3-media2.fl.yelpcdn.com/bphoto/cyfwiSbuLsfE1b9603W0RQ/o.jpg,False,https://www.yelp.com/biz/wich-one-cliffside-park?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,155,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 40.82267, 'longitude': -73.99023}","['pickup', 'delivery']",$$,"{'address1': '529 Anderson Ave', 'address2': None, 'address3': '', 'city': 'Cliffside Park', 'zip_code': '07010', 'country': 'US', 'state': 'NJ', 'display_address': ['529 Anderson Ave', 'Cliffside Park, NJ 07010']}",+12018408111,(201) 840-8111,13046.409142019964
rp8S7scxOkVVeG7dNneMGQ,l-artusi-new-york,L'Artusi,https://s3-media3.fl.yelpcdn.com/bphoto/HeDloBW-SnokWblGDuPrUQ/o.jpg,False,https://www.yelp.com/biz/l-artusi-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,1856,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.73372, 'longitude': -74.00513}","['pickup', 'delivery']",$$$,"{'address1': '228 W 10th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['228 W 10th St', 'New York, NY 10014']}",+12122555757,(212) 255-5757,3272.999060891836
8fr5FYU1ip0phERt1mrekg,bohemian-restaurant-new-york,Bohemian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/zIBdEfav7BAq59O2CBC5tw/o.jpg,False,https://www.yelp.com/biz/bohemian-restaurant-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,765,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.72639, 'longitude': -73.99236}","['pickup', 'delivery']",$$$,"{'address1': '57 Great Jones St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['57 Great Jones St', 'New York, NY 10012']}",,,2336.6703092553835
zo4mcEfVKaktdj_gnSFhGQ,cafe-katja-new-york,Cafe Katja,https://s3-media1.fl.yelpcdn.com/bphoto/aOQeKl7wYPmmSthza1Jj7g/o.jpg,False,https://www.yelp.com/biz/cafe-katja-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,788,"[{'alias': 'german', 'title': 'German'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'austrian', 'title': 'Austrian'}]",4.5,"{'latitude': 40.7177673, 'longitude': -73.990589}","['pickup', 'delivery']",$$,"{'address1': '79 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['79 Orchard St', 'New York, NY 10002']}",+12122199545,(212) 219-9545,1400.4825475532655
9kCcNKe7z9GZFU3NhkoExA,julias-ridgewood,Julia's,https://s3-media4.fl.yelpcdn.com/bphoto/IzszRJAS5lKNDpx1qjZDCQ/o.jpg,False,https://www.yelp.com/biz/julias-ridgewood?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,216,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.703143, 'longitude': -73.902956}","['pickup', 'delivery']",$$,"{'address1': '818 Woodward Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['818 Woodward Ave', 'Ridgewood, NY 11385']}",+19179091314,(917) 909-1314,7707.522376609273
c3Ww3pgeHjBi3ctkeUWrjQ,whiskey-tavern-new-york,Whiskey Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/bZp3igTgOe1iEaT-3P1B2g/o.jpg,False,https://www.yelp.com/biz/whiskey-tavern-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,782,"[{'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 40.71646, 'longitude': -73.99969}",[],$$,"{'address1': '79 Baxter St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['79 Baxter St', 'New York, NY 10013']}",+12123749119,(212) 374-9119,1309.0498086988187
A0GVSLdYCEIr-yLZnqhJkg,marani-rego-park-5,Marani,https://s3-media4.fl.yelpcdn.com/bphoto/dYsMdryXaZw5dTsj0hqaJQ/o.jpg,False,https://www.yelp.com/biz/marani-rego-park-5?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,253,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'georgian', 'title': 'Georgian'}]",4.5,"{'latitude': 40.731202, 'longitude': -73.859833}","['pickup', 'delivery']",$$,"{'address1': '97-26 63rd Rd', 'address2': '', 'address3': '', 'city': 'Rego Park', 'zip_code': '11374', 'country': 'US', 'state': 'NY', 'display_address': ['97-26 63rd Rd', 'Rego Park, NY 11374']}",+17185690600,(718) 569-0600,11688.287888931687
bB3mkNsEkIpkwuaKSKxSfw,tofubox-brooklyn,Tofubox,https://s3-media1.fl.yelpcdn.com/bphoto/0lRCU7N0hkTBypyn8TM65g/o.jpg,False,https://www.yelp.com/biz/tofubox-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,86,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",4.5,"{'latitude': 40.71125, 'longitude': -73.9468}","['pickup', 'delivery']",,"{'address1': '632 Grand St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['632 Grand St', 'Brooklyn, NY 11211']}",+17183884232,(718) 388-4232,4054.207558614559
nZ0Y8ngCxpY3xlz4f4pNTQ,brooklyn-beet-company-brooklyn,Brooklyn Beet Company,https://s3-media1.fl.yelpcdn.com/bphoto/5JwbbYykMLqP1HS9RB9iRg/o.jpg,False,https://www.yelp.com/biz/brooklyn-beet-company-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,439,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'latitude': 40.6333416, 'longitude': -74.0268741}",[],$$,"{'address1': '7205 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7205 3rd Ave', 'Brooklyn, NY 11209']}",+13474920020,(347) 492-0020,8475.32389544316
PerCtK0A27ku-cmBVMh5tw,porto-salvo-bronx,Porto Salvo,https://s3-media4.fl.yelpcdn.com/bphoto/TUqTj_eLbXCGuiWId51PNw/o.jpg,False,https://www.yelp.com/biz/porto-salvo-bronx?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,143,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.82368, 'longitude': -73.91294}",[],$$,"{'address1': '424 E 161st St', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['424 E 161st St', 'Bronx, NY 10451']}",+19293767866,(929) 376-7866,14826.924702002534
H5cufvP4OBsR940J8tegXQ,cafe-nube-brooklyn,Cafe Nube,https://s3-media3.fl.yelpcdn.com/bphoto/0_fS1eWEtHz1REf8fFSmbA/o.jpg,False,https://www.yelp.com/biz/cafe-nube-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,39,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,"{'latitude': 40.6548694703676, 'longitude': -74.0042694635451}","['pickup', 'delivery']",,"{'address1': '940 4th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['940 4th Ave', 'Brooklyn, NY 11232']}",+13478896660,(347) 889-6660,5686.29463049195
Z9t-ou4JhiBu-n4-F7hDng,meet-noodles-new-york-4,Meet Noodles,https://s3-media2.fl.yelpcdn.com/bphoto/JbuxvebK-IMex6EEaEEeVw/o.jpg,False,https://www.yelp.com/biz/meet-noodles-new-york-4?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,202,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",4.5,"{'latitude': 40.731042, 'longitude': -73.989207}","['pickup', 'delivery']",$$,"{'address1': '50 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['50 3rd Ave', 'New York, NY 10003']}",+16468820458,(646) 882-0458,2876.2158783459067
4WDHrSodF1Xidv9ezS6Sgg,tuscany-steakhouse-new-york,Tuscany Steakhouse,https://s3-media4.fl.yelpcdn.com/bphoto/-ntrLHjqTqc7-M-7YNsOoQ/o.jpg,False,https://www.yelp.com/biz/tuscany-steakhouse-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,133,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 40.76546, 'longitude': -73.97724}",[],$$$,"{'address1': '117 West 58 St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['117 West 58 St', 'New York, NY 10019']}",+12127578630,(212) 757-8630,6822.9638620456635
g0ofwNfcNf5XLzdOtZYm_A,matthews-italian-restaurant-clifton,Matthew's Italian Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/ayb8gEwquQvXtSZoOEcekQ/o.jpg,False,https://www.yelp.com/biz/matthews-italian-restaurant-clifton?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,434,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 40.8390353933391, 'longitude': -74.1616866576499}",['delivery'],$$,"{'address1': '1131 Bloomfield Ave', 'address2': '', 'address3': '', 'city': 'Clifton', 'zip_code': '07012', 'country': 'US', 'state': 'NJ', 'display_address': ['1131 Bloomfield Ave', 'Clifton, NJ 07012']}",+19739284300,(973) 928-4300,20478.200124767776
9AP2VYXrBiea6KtOwb5xjQ,philomenas-sunnyside,Philomena's,https://s3-media4.fl.yelpcdn.com/bphoto/u7gIPLusc-5W6sMKKLXrBA/o.jpg,False,https://www.yelp.com/biz/philomenas-sunnyside?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,99,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.7432, 'longitude': -73.92275}","['pickup', 'delivery']",,"{'address1': '41-16 Queens Blvd', 'address2': '', 'address3': None, 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['41-16 Queens Blvd', 'Sunnyside, NY 11104']}",+17182551778,(718) 255-1778,7337.076510867615
PEEw2ip9VrmiMBP4b6op_g,govindas-vegetarian-brooklyn,Govinda's Vegetarian,https://s3-media3.fl.yelpcdn.com/bphoto/bAdupbN5XXHnkkwSDCtaNg/o.jpg,False,https://www.yelp.com/biz/govindas-vegetarian-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,172,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 40.68771, 'longitude': -73.98241}",[],$,"{'address1': '305 Schermerhorn St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['305 Schermerhorn St', 'Brooklyn, NY 11217']}",+17188556714,(718) 855-6714,2219.3457927370637
OL2su47yPDPZyvzY8IRk9A,holy-pita-brooklyn,Holy Pita,https://s3-media2.fl.yelpcdn.com/bphoto/s8vHVn1ORiOpR2sae7aHfw/o.jpg,False,https://www.yelp.com/biz/holy-pita-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,36,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",5.0,"{'latitude': 40.69756, 'longitude': -73.9719}","['pickup', 'delivery']",,"{'address1': '10 Clermont Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['10 Clermont Ave', 'Brooklyn, NY 11205']}",+19292980024,(929) 298-0024,2077.402523145287
PxzhCMoWEIe2nrNz1ISq7w,astoria-seafood-and-grill-astoria,Astoria Seafood and Grill,https://s3-media1.fl.yelpcdn.com/bphoto/zoTLUtTByvxoSTg9lKWEzg/o.jpg,False,https://www.yelp.com/biz/astoria-seafood-and-grill-astoria?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,106,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 40.76586, 'longitude': -73.91304}","['pickup', 'delivery']",$$,"{'address1': '25-79 Steinway St', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['25-79 Steinway St', 'Astoria, NY 11103']}",+19177451715,(917) 745-1715,9594.654240202046
SP4bvMvxel_UPdof_er3HA,taco-mahal-new-york,Taco Mahal,https://s3-media2.fl.yelpcdn.com/bphoto/wo7f5lvsgtQ5fOeWw6z83A/o.jpg,False,https://www.yelp.com/biz/taco-mahal-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,586,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.732337, 'longitude': -74.003303}","['pickup', 'delivery']",$$,"{'address1': '73 7th Ave S', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['73 7th Ave S', 'New York, NY 10014']}",+16467191553,(646) 719-1553,3085.1658529959495
AIFWQIQR51YopTHOShIVBA,51st-bakery-and-cafe-long-island-city,51st Bakery and Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/iB8RaQwFwasnUgyR58xq0w/o.jpg,False,https://www.yelp.com/biz/51st-bakery-and-cafe-long-island-city?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,178,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.7422765542239, 'longitude': -73.9553309153442}",['delivery'],$,"{'address1': '5-33 51st Ave', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['5-33 51st Ave', 'Long Island City, NY 11101']}",+17187070554,(718) 707-0554,5249.148891034296
